"_golden","jobname","morepc_gold","morepc_gold_reason","rownum","s0_coordinates","s0_hash","s0_iteration","s0_mix","s0_name","s0_simple.grainlength","s0_simple.maxdist","s1_coordinates","s1_hash","s1_iteration","s1_mix","s1_name","s1_simple.grainlength","s1_simple.maxdist"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","397","0.11_0.44_0.44","5ff251bcc9fd1cda4149d294dcf373c4","00","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3","0.50_1.00","5","0.11_0.44_0.44","5ff251bcc9fd1cda4149d294dcf373c4","00","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3","0.50_1.00","5"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","398","None","0b1f9635282b5445671290fe7205e2ac","00","tones","mp3/mix-tones-iteration-00.mp3","None","None","0.11_0.44_0.44","bdb2ae55b6e3a792aeee38154af9fe33","01","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3","0.50_1.00","15"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","399","0.11_0.44_0.44","bdb2ae55b6e3a792aeee38154af9fe33","01","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3","0.50_1.00","15","0.11_0.44_0.44","bdb2ae55b6e3a792aeee38154af9fe33","01","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3","0.50_1.00","15"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","400","None","dcddb696d2dbff2d47c4ab016491afef","04","tones","mp3/mix-tones-iteration-04.mp3","None","None","0.11_0.44_0.44","a919e38aac37c4e6da29e0acdfb80a73","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","401","0.11_0.44_0.44","a919e38aac37c4e6da29e0acdfb80a73","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30","0.11_0.44_0.44","a919e38aac37c4e6da29e0acdfb80a73","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","402","None","d6586c064366081bc03656b73da40eb4","03","tones","mp3/mix-tones-iteration-03.mp3","None","None","0.11_0.44_0.44","6275814a3483508b6d9be7b017257680","00","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","403","0.11_0.44_0.44","6275814a3483508b6d9be7b017257680","00","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30","0.11_0.44_0.44","6275814a3483508b6d9be7b017257680","00","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","404","None","0b1f9635282b5445671290fe7205e2ac","00","tones","mp3/mix-tones-iteration-00.mp3","None","None","0.11_0.44_0.44","7e339c6a35a76eb8c2b4c42b277260bb","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3","1.00_2.00","5"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","405","0.11_0.44_0.44","7e339c6a35a76eb8c2b4c42b277260bb","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3","1.00_2.00","5","0.11_0.44_0.44","7e339c6a35a76eb8c2b4c42b277260bb","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3","1.00_2.00","5"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","406","0.11_0.44_0.44","635a18bff1e849103bbf30fc65803718","04","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3","1.00_2.00","15","None","dcddb696d2dbff2d47c4ab016491afef","04","tones","mp3/mix-tones-iteration-04.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","407","0.11_0.44_0.44","635a18bff1e849103bbf30fc65803718","04","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3","1.00_2.00","15","0.11_0.44_0.44","635a18bff1e849103bbf30fc65803718","04","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3","1.00_2.00","15"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","408","None","d6586c064366081bc03656b73da40eb4","03","tones","mp3/mix-tones-iteration-03.mp3","None","None","0.11_0.44_0.44","d6f30e2acf4ff79d6295076e0770831c","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","409","0.11_0.44_0.44","d6f30e2acf4ff79d6295076e0770831c","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","d6f30e2acf4ff79d6295076e0770831c","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","410","0.11_0.44_0.44","ea132160f5a18244589d0fa8adab5af3","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5","None","0881e99d24a3cb576f8e194c4314ea77","01","tones","mp3/mix-tones-iteration-01.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","411","0.11_0.44_0.44","ea132160f5a18244589d0fa8adab5af3","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5","0.11_0.44_0.44","ea132160f5a18244589d0fa8adab5af3","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","412","0.11_0.44_0.44","bc76b087e8c87eedb8cfc3121c5fdd07","03","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","None","a12a927747db44ef0122d0ecc867ad67","02","tones","mp3/mix-tones-iteration-02.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","413","0.11_0.44_0.44","bc76b087e8c87eedb8cfc3121c5fdd07","03","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15","0.11_0.44_0.44","bc76b087e8c87eedb8cfc3121c5fdd07","03","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3","2.00_4.00","15"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","414","0.17_0.17_0.67","46566b2928cb80bade59a809d3b2b905","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5","None","0881e99d24a3cb576f8e194c4314ea77","01","tones","mp3/mix-tones-iteration-01.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","415","0.17_0.17_0.67","46566b2928cb80bade59a809d3b2b905","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5","0.17_0.17_0.67","46566b2928cb80bade59a809d3b2b905","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3","0.50_1.00","5"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","416","0.17_0.17_0.67","421b5aeb22c6250d67a4f41b5c28834d","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3","0.50_1.00","15","None","a12a927747db44ef0122d0ecc867ad67","02","tones","mp3/mix-tones-iteration-02.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","417","0.17_0.17_0.67","421b5aeb22c6250d67a4f41b5c28834d","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3","0.50_1.00","15","0.17_0.17_0.67","421b5aeb22c6250d67a4f41b5c28834d","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3","0.50_1.00","15"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","418","0.17_0.17_0.67","ea33531e981bbe562ee3b80444b62fe1","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30","None","0881e99d24a3cb576f8e194c4314ea77","01","tones","mp3/mix-tones-iteration-01.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","419","0.17_0.17_0.67","ea33531e981bbe562ee3b80444b62fe1","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","ea33531e981bbe562ee3b80444b62fe1","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","420","None","0881e99d24a3cb576f8e194c4314ea77","01","tones","mp3/mix-tones-iteration-01.mp3","None","None","0.17_0.17_0.67","c7d012c003f9a36d4e2f01ba82bd09c9","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","421","0.17_0.17_0.67","c7d012c003f9a36d4e2f01ba82bd09c9","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15","0.17_0.17_0.67","c7d012c003f9a36d4e2f01ba82bd09c9","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3","1.00_2.00","15"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","422","None","0b1f9635282b5445671290fe7205e2ac","00","tones","mp3/mix-tones-iteration-00.mp3","None","None","0.17_0.17_0.67","efe88c82f63bfa6cf85ba10142b3da7e","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","423","0.17_0.17_0.67","efe88c82f63bfa6cf85ba10142b3da7e","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","efe88c82f63bfa6cf85ba10142b3da7e","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","424","0.17_0.17_0.67","be2cf5eb4e4319c76483d8cb530a56ef","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5","None","0b1f9635282b5445671290fe7205e2ac","00","tones","mp3/mix-tones-iteration-00.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","425","0.17_0.17_0.67","be2cf5eb4e4319c76483d8cb530a56ef","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5","0.17_0.17_0.67","be2cf5eb4e4319c76483d8cb530a56ef","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3","1.00_2.00","5"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","426","None","d6586c064366081bc03656b73da40eb4","03","tones","mp3/mix-tones-iteration-03.mp3","None","None","0.17_0.17_0.67","8e87253863c3798583757379b9bad1d1","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3","2.00_4.00","15"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","427","0.17_0.17_0.67","8e87253863c3798583757379b9bad1d1","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3","2.00_4.00","15","0.17_0.17_0.67","8e87253863c3798583757379b9bad1d1","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3","2.00_4.00","15"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","428","0.17_0.17_0.67","438dca2d25145eccef0983fd01d123f8","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5","None","a12a927747db44ef0122d0ecc867ad67","02","tones","mp3/mix-tones-iteration-02.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","429","0.17_0.17_0.67","438dca2d25145eccef0983fd01d123f8","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5","0.17_0.17_0.67","438dca2d25145eccef0983fd01d123f8","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","430","None","0b1f9635282b5445671290fe7205e2ac","00","tones","mp3/mix-tones-iteration-00.mp3","None","None","0.17_0.17_0.67","856292180a6b839304bbeb51a3f0fdc1","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","431","0.17_0.17_0.67","856292180a6b839304bbeb51a3f0fdc1","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","856292180a6b839304bbeb51a3f0fdc1","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","432","0.17_0.67_0.17","3a1868af43431d2ba992cde3b66a3599","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3","0.50_1.00","15","None","0b1f9635282b5445671290fe7205e2ac","00","tones","mp3/mix-tones-iteration-00.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","433","0.17_0.67_0.17","3a1868af43431d2ba992cde3b66a3599","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3","0.50_1.00","15","0.17_0.67_0.17","3a1868af43431d2ba992cde3b66a3599","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3","0.50_1.00","15"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","434","None","dcddb696d2dbff2d47c4ab016491afef","04","tones","mp3/mix-tones-iteration-04.mp3","None","None","0.17_0.67_0.17","a204fa94175c35a7eeb39421e92e4c40","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","435","0.17_0.67_0.17","a204fa94175c35a7eeb39421e92e4c40","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","a204fa94175c35a7eeb39421e92e4c40","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","436","None","0881e99d24a3cb576f8e194c4314ea77","01","tones","mp3/mix-tones-iteration-01.mp3","None","None","0.17_0.67_0.17","5d4fc09c318849799e3a7a8d81cf6f0c","04","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3","0.50_1.00","5"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","437","0.17_0.67_0.17","5d4fc09c318849799e3a7a8d81cf6f0c","04","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3","0.50_1.00","5","0.17_0.67_0.17","5d4fc09c318849799e3a7a8d81cf6f0c","04","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3","0.50_1.00","5"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","438","0.17_0.67_0.17","7f5ef771ba7ea260bbca600f89908ac5","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30","None","0881e99d24a3cb576f8e194c4314ea77","01","tones","mp3/mix-tones-iteration-01.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","439","0.17_0.67_0.17","7f5ef771ba7ea260bbca600f89908ac5","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.67_0.17","7f5ef771ba7ea260bbca600f89908ac5","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","440","None","a12a927747db44ef0122d0ecc867ad67","02","tones","mp3/mix-tones-iteration-02.mp3","None","None","0.17_0.67_0.17","ded67b8a71c7d84e938d495ee3370593","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3","1.00_2.00","15"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","441","0.17_0.67_0.17","ded67b8a71c7d84e938d495ee3370593","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3","1.00_2.00","15","0.17_0.67_0.17","ded67b8a71c7d84e938d495ee3370593","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3","1.00_2.00","15"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","442","None","a12a927747db44ef0122d0ecc867ad67","02","tones","mp3/mix-tones-iteration-02.mp3","None","None","0.17_0.67_0.17","e1c0b414aa4dcf648c4d70a4d44d3267","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3","1.00_2.00","5"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","443","0.17_0.67_0.17","e1c0b414aa4dcf648c4d70a4d44d3267","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3","1.00_2.00","5","0.17_0.67_0.17","e1c0b414aa4dcf648c4d70a4d44d3267","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3","1.00_2.00","5"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","444","None","a12a927747db44ef0122d0ecc867ad67","02","tones","mp3/mix-tones-iteration-02.mp3","None","None","0.17_0.67_0.17","4fc2d32d9fac89489c797bd594c20ae5","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3","2.00_4.00","15"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","445","0.17_0.67_0.17","4fc2d32d9fac89489c797bd594c20ae5","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3","2.00_4.00","15","0.17_0.67_0.17","4fc2d32d9fac89489c797bd594c20ae5","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3","2.00_4.00","15"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","446","None","dcddb696d2dbff2d47c4ab016491afef","04","tones","mp3/mix-tones-iteration-04.mp3","None","None","0.17_0.67_0.17","c44868b0468256cb150de9cbed538d20","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","447","0.17_0.67_0.17","c44868b0468256cb150de9cbed538d20","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5","0.17_0.67_0.17","c44868b0468256cb150de9cbed538d20","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3","2.00_4.00","5"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","448","0.17_0.67_0.17","4914ac5b07c21847ed72c803bb6efe47","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30","None","0b1f9635282b5445671290fe7205e2ac","00","tones","mp3/mix-tones-iteration-00.mp3","None","None"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","449","0.17_0.67_0.17","4914ac5b07c21847ed72c803bb6efe47","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.67_0.17","4914ac5b07c21847ed72c803bb6efe47","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","450","None","a12a927747db44ef0122d0ecc867ad67","02","tones","mp3/mix-tones-iteration-02.mp3","None","None","0.33_0.33_0.33","d92d50c676d9e5eb478f33b784073e16","01","simple","mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3","0.50_1.00","15"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","451","0.33_0.33_0.33","d92d50c676d9e5eb478f33b784073e16","01","simple","mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3","0.50_1.00","15","0.33_0.33_0.33","d92d50c676d9e5eb478f33b784073e16","01","simple","mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3","0.50_1.00","15"
"True","tune-simple-study-2-1-intracoord","s1","Sound 1 is obviously a series of synthesized tones.","452","None","d6586c064366081bc03656b73da40eb4","03","tones","mp3/mix-tones-iteration-03.mp3","None","None","0.33_0.33_0.33","9d0b70c265f398cc4df6669a0fbb3569","01","simple","mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"True","tune-simple-study-2-1-intracoord","same
null","Sounds are the same.","453","0.33_0.33_0.33","9d0b70c265f398cc4df6669a0fbb3569","01","simple","mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30","0.33_0.33_0.33","9d0b70c265f398cc4df6669a0fbb3569","01","simple","mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"True","tune-simple-study-2-1-intracoord","s0","Sound 2 is obviously a series of synthesized tones.","454","0.33_0.33_0.33","27989362d51aadb06666100b95435bd2","03","simple","mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-5.mp3","0.50_1.00","5","None","0b1f9635282b5445671290fe7205e2ac","00","tones","mp3/mix-tones-iteration-00.mp3","None","None"
